click_id,sku,query_id,position,clicked,converted,price_rwf
CLK-001686,RW-BAS-0199,Q-0024,4,0,0,9732
CLK-001687,RW-JEW-0013,Q-0117,5,1,0,39552
CLK-001688,RW-BAS-0232,Q-0005,1,1,0,3088
CLK-001689,RW-HOM-0324,Q-0104,3,1,0,10617
CLK-001690,RW-APP-0292,Q-0075,4,1,0,31774
CLK-001691,GN-LEA-0458,Q-0020,1,1,1,7801
CLK-001692,GN-BAS-0446,Q-0108,2,1,0,7070
CLK-001693,RW-HOM-0071,Q-0041,7,0,0,18014
CLK-001694,RW-BAS-0039,Q-0051,1,1,1,9484
CLK-001695,GN-LEA-0418,Q-0045,11,1,0,15809
CLK-001696,RW-JEW-0013,Q-0041,2,1,0,39552
CLK-001697,RW-JEW-0111,Q-0014,1,1,0,43085
CLK-001698,RW-HOM-0044,Q-0039,9,1,0,12329
CLK-001699,RW-JEW-0349,Q-0006,2,1,0,21304
CLK-001700,RW-HOM-0190,Q-0069,2,1,0,10222
CLK-001701,RW-APP-0210,Q-0061,1,1,0,16535
CLK-001702,GN-JEW-0486,Q-0014,1,1,0,11383
CLK-001703,RW-JEW-0047,Q-0097,14,1,0,15640
CLK-001704,RW-HOM-0352,Q-0032,10,1,0,15176
CLK-001705,RW-LEA-0238,Q-0039,1,0,0,50980
CLK-001706,RW-HOM-0052,Q-0015,4,0,0,40850
CLK-001707,RW-LEA-0261,Q-0114,1,1,0,65223
CLK-001708,GN-BAS-0420,Q-0039,2,1,0,6053
CLK-001709,GN-BAS-0417,Q-0098,2,1,0,5346
CLK-001710,RW-LEA-0287,Q-0080,4,1,1,43213
CLK-001711,GN-LEA-0462,Q-0042,3,0,0,9261
CLK-001712,RW-HOM-0304,Q-0091,9,1,0,16694
CLK-001713,RW-APP-0276,Q-0041,1,0,1,33567
CLK-001714,RW-LEA-0055,Q-0038,7,0,0,76602
CLK-001715,GN-JEW-0479,Q-0069,3,1,0,4067
CLK-001716,RW-HOM-0010,Q-0109,3,0,0,21077
CLK-001717,RW-JEW-0132,Q-0085,3,1,0,30758
CLK-001718,GN-HOM-0481,Q-0046,4,1,0,4451
CLK-001719,GN-JEW-0489,Q-0086,2,1,1,8715
CLK-001720,RW-BAS-0191,Q-0015,7,1,0,14738
CLK-001721,RW-LEA-0133,Q-0035,3,1,1,42193
CLK-001722,RW-HOM-0146,Q-0043,3,1,0,11402
CLK-001723,RW-HOM-0334,Q-0012,7,1,0,27479
CLK-001724,RW-HOM-0262,Q-0072,6,1,0,43213
CLK-001725,RW-HOM-0352,Q-0030,6,1,0,15176
CLK-001726,RW-BAS-0353,Q-0099,1,1,0,3593
CLK-001727,RW-BAS-0314,Q-0117,1,1,0,20953
CLK-001728,GN-JEW-0492,Q-0076,3,0,0,2317
CLK-001729,RW-APP-0286,Q-0007,1,0,1,13426
CLK-001730,RW-BAS-0126,Q-0063,6,1,0,16860
CLK-001731,RW-APP-0264,Q-0047,3,1,0,23502
CLK-001732,RW-LEA-0045,Q-0109,2,1,1,22726
CLK-001733,RW-JEW-0375,Q-0055,4,0,0,9676
CLK-001734,RW-LEA-0287,Q-0064,1,1,0,43213
CLK-001735,RW-BAS-0198,Q-0087,1,1,0,22733
CLK-001736,RW-APP-0264,Q-0004,1,1,1,23502
CLK-001737,RW-LEA-0254,Q-0118,2,1,0,23522
CLK-001738,RW-JEW-0107,Q-0063,3,0,0,28948
CLK-001739,GN-JEW-0492,Q-0108,1,0,0,2317
CLK-001740,RW-APP-0228,Q-0015,2,1,0,5571
CLK-001741,GN-HOM-0404,Q-0089,3,1,0,10579
CLK-001742,RW-HOM-0010,Q-0024,3,0,1,21077
CLK-001743,GN-LEA-0491,Q-0116,2,1,0,9707
CLK-001744,RW-APP-0243,Q-0036,4,0,0,15789
CLK-001745,GN-APP-0494,Q-0052,1,1,1,13246
CLK-001746,GN-BAS-0446,Q-0017,1,1,0,7070
CLK-001747,GN-LEA-0434,Q-0002,2,0,0,24120
CLK-001748,RW-BAS-0063,Q-0098,2,1,0,4779
CLK-001749,RW-JEW-0008,Q-0085,7,0,0,26002
CLK-001750,RW-JEW-0200,Q-0064,18,1,0,34404
CLK-001751,RW-BAS-0227,Q-0120,1,1,1,21112
CLK-001752,RW-BAS-0127,Q-0101,3,0,0,4166
CLK-001753,RW-APP-0366,Q-0091,3,0,0,22679
CLK-001754,GN-LEA-0490,Q-0040,1,1,1,22670
CLK-001755,RW-APP-0248,Q-0093,3,0,0,30967
CLK-001756,RW-BAS-0143,Q-0041,1,0,0,24158
CLK-001757,GN-HOM-0404,Q-0031,4,0,0,10579
CLK-001758,RW-JEW-0180,Q-0006,6,1,0,29995
CLK-001759,RW-APP-0220,Q-0018,3,1,0,8318
CLK-001760,RW-APP-0032,Q-0064,10,1,0,18673
CLK-001761,RW-HOM-0222,Q-0083,4,1,0,39428
CLK-001762,RW-APP-0322,Q-0001,4,1,0,21565
CLK-001763,GN-BAS-0488,Q-0120,3,1,1,1656
CLK-001764,RW-BAS-0218,Q-0037,3,1,0,6309
CLK-001765,GN-HOM-0493,Q-0051,3,1,0,8448
CLK-001766,RW-LEA-0245,Q-0028,3,0,0,72199
CLK-001767,RW-LEA-0169,Q-0086,3,0,1,54517
CLK-001768,RW-BAS-0282,Q-0087,1,1,0,23254
CLK-001769,RW-LEA-0154,Q-0073,3,1,1,25643
CLK-001770,GN-BAS-0420,Q-0070,7,1,1,6053
CLK-001771,GN-LEA-0432,Q-0115,1,0,0,7623
CLK-001772,RW-HOM-0176,Q-0054,2,1,1,17952
CLK-001773,RW-LEA-0031,Q-0051,5,0,0,62899
CLK-001774,RW-BAS-0232,Q-0003,1,1,0,3088
CLK-001775,RW-APP-0095,Q-0078,5,0,0,6054
CLK-001776,GN-BAS-0441,Q-0117,16,1,0,3377
CLK-001777,GN-JEW-0421,Q-0053,4,1,0,12688
CLK-001778,RW-APP-0019,Q-0049,2,1,0,21961
CLK-001779,RW-BAS-0282,Q-0080,2,0,0,23254
CLK-001780,RW-JEW-0033,Q-0060,7,1,0,29610
CLK-001781,RW-HOM-0202,Q-0107,3,1,0,28336
CLK-001782,RW-HOM-0175,Q-0042,1,1,0,43537
CLK-001783,GN-LEA-0499,Q-0049,4,0,0,7158
CLK-001784,RW-APP-0178,Q-0075,1,1,0,19690
CLK-001785,GN-LEA-0490,Q-0073,1,0,0,22670
CLK-001786,GN-BAS-0449,Q-0086,1,0,0,4443
CLK-001787,RW-BAS-0221,Q-0024,4,0,0,8075
CLK-001788,RW-BAS-0353,Q-0013,1,1,0,3593
CLK-001789,RW-APP-0392,Q-0119,1,0,0,7904
CLK-001790,RW-LEA-0323,Q-0045,7,1,0,15081
CLK-001791,RW-BAS-0265,Q-0076,1,1,0,12995
CLK-001792,RW-HOM-0052,Q-0035,2,1,0,40850
CLK-001793,RW-HOM-0351,Q-0119,3,0,0,38541
CLK-001794,GN-APP-0487,Q-0073,2,1,1,6622
CLK-001795,RW-HOM-0179,Q-0074,2,0,0,16192
CLK-001796,RW-BAS-0198,Q-0109,3,0,1,22733
CLK-001797,RW-LEA-0245,Q-0100,6,0,0,72199
CLK-001798,RW-APP-0077,Q-0007,3,1,1,18669
CLK-001799,RW-APP-0341,Q-0043,7,1,0,10509
CLK-001800,GN-BAS-0450,Q-0029,2,1,0,6856
CLK-001801,RW-HOM-0179,Q-0079,4,1,0,16192
CLK-001802,RW-BAS-0026,Q-0011,1,0,1,14022
CLK-001803,RW-LEA-0089,Q-0110,7,0,0,43185
CLK-001804,GN-LEA-0433,Q-0023,2,0,1,9492
CLK-001805,RW-LEA-0399,Q-0018,6,1,0,75901
CLK-001806,RW-BAS-0017,Q-0010,2,1,0,3819
CLK-001807,RW-BAS-0376,Q-0080,2,1,0,3847
CLK-001808,GN-JEW-0401,Q-0055,1,1,0,4237
CLK-001809,RW-HOM-0086,Q-0048,3,0,0,31414
CLK-001810,RW-HOM-0362,Q-0075,4,0,1,37635
CLK-001811,RW-JEW-0013,Q-0117,7,1,0,39552
CLK-001812,RW-HOM-0364,Q-0005,5,1,0,22105
CLK-001813,RW-HOM-0272,Q-0042,3,1,0,27172
CLK-001814,RW-APP-0318,Q-0052,2,1,0,17684
CLK-001815,RW-JEW-0144,Q-0079,2,1,0,46447
CLK-001816,GN-LEA-0485,Q-0059,1,1,0,20934
CLK-001817,RW-BAS-0249,Q-0035,1,1,0,12482
CLK-001818,RW-BAS-0009,Q-0041,3,0,0,23295
CLK-001819,RW-LEA-0041,Q-0005,2,1,0,43675
CLK-001820,RW-BAS-0059,Q-0059,5,1,0,6834
CLK-001821,RW-BAS-0009,Q-0034,4,1,0,23295
CLK-001822,RW-HOM-0357,Q-0108,3,0,0,37442
CLK-001823,GN-HOM-0478,Q-0021,4,1,1,8570
CLK-001824,RW-BAS-0249,Q-0036,4,1,1,12482
CLK-001825,RW-LEA-0150,Q-0066,1,0,1,54054
CLK-001826,RW-BAS-0214,Q-0052,2,1,0,12489
CLK-001827,RW-BAS-0315,Q-0114,1,0,0,3861
CLK-001828,RW-HOM-0209,Q-0066,1,0,0,37025
CLK-001829,GN-HOM-0456,Q-0032,1,0,0,10507
CLK-001830,GN-APP-0444,Q-0103,7,1,0,5938
CLK-001831,RW-APP-0302,Q-0120,3,1,0,25242
CLK-001832,RW-HOM-0084,Q-0039,4,1,0,42143
CLK-001833,RW-JEW-0011,Q-0116,5,1,0,35891
CLK-001834,GN-BAS-0406,Q-0092,3,0,0,7802
CLK-001835,RW-BAS-0312,Q-0079,2,0,1,8284
CLK-001836,RW-APP-0354,Q-0056,1,0,0,17682
CLK-001837,RW-LEA-0064,Q-0034,3,1,0,58086
CLK-001838,RW-BAS-0346,Q-0120,1,1,1,12210
CLK-001839,GN-JEW-0467,Q-0100,5,1,0,11601
CLK-001840,GN-JEW-0440,Q-0002,5,0,0,12595
CLK-001841,RW-HOM-0049,Q-0027,7,1,1,31123
CLK-001842,GN-HOM-0427,Q-0086,3,0,0,9728
CLK-001843,RW-BAS-0379,Q-0078,2,1,0,22372
CLK-001844,RW-LEA-0269,Q-0029,1,1,0,40018
CLK-001845,RW-JEW-0367,Q-0115,5,1,1,41030
CLK-001846,GN-BAS-0426,Q-0014,5,1,0,4328
CLK-001847,RW-APP-0371,Q-0005,4,1,0,14170
CLK-001848,RW-HOM-0342,Q-0026,1,1,0,14307
CLK-001849,RW-BAS-0170,Q-0022,5,1,0,16166
CLK-001850,RW-JEW-0189,Q-0047,1,1,0,10154
CLK-001851,RW-APP-0178,Q-0051,6,1,1,19690
CLK-001852,RW-LEA-0012,Q-0067,4,0,0,43414
CLK-001853,RW-BAS-0199,Q-0032,1,0,0,9732
CLK-001854,RW-JEW-0094,Q-0114,1,1,0,28972
CLK-001855,GN-LEA-0464,Q-0040,5,1,0,21198
CLK-001856,RW-BAS-0038,Q-0061,2,0,0,23352
CLK-001857,GN-JEW-0492,Q-0064,6,1,1,2317
CLK-001858,RW-JEW-0375,Q-0075,4,1,0,9676
CLK-001859,RW-BAS-0155,Q-0008,5,1,0,24076
CLK-001860,RW-JEW-0024,Q-0105,3,1,0,41630
CLK-001861,GN-HOM-0443,Q-0008,1,1,0,4651
CLK-001862,RW-HOM-0147,Q-0023,2,1,0,9950
CLK-001863,RW-HOM-0358,Q-0046,1,0,0,11081
CLK-001864,RW-JEW-0109,Q-0047,1,1,1,12919
CLK-001865,RW-HOM-0308,Q-0061,18,0,0,27692
CLK-001866,RW-JEW-0231,Q-0114,2,1,1,7710
CLK-001867,RW-JEW-0239,Q-0067,4,1,0,39339
CLK-001868,RW-LEA-0142,Q-0014,1,1,0,50694
CLK-001869,RW-APP-0335,Q-0036,1,1,1,21367
CLK-001870,RW-LEA-0012,Q-0036,2,1,1,43414
CLK-001871,GN-APP-0442,Q-0110,7,0,0,7096
CLK-001872,RW-HOM-0044,Q-0036,10,0,0,12329
CLK-001873,RW-JEW-0067,Q-0109,3,1,1,12468
CLK-001874,RW-HOM-0304,Q-0010,1,0,1,16694
CLK-001875,RW-LEA-0269,Q-0109,1,0,0,40018
CLK-001876,RW-HOM-0071,Q-0032,7,0,0,18014
CLK-001877,RW-LEA-0205,Q-0067,1,0,1,26127
CLK-001878,RW-JEW-0370,Q-0075,6,1,1,19432
CLK-001879,GN-LEA-0462,Q-0099,2,1,1,9261
CLK-001880,RW-JEW-0333,Q-0036,5,1,0,6185
CLK-001881,RW-APP-0018,Q-0120,3,1,0,19132
CLK-001882,RW-JEW-0217,Q-0108,5,1,0,26718
CLK-001883,RW-BAS-0199,Q-0039,1,1,0,9732
CLK-001884,RW-BAS-0050,Q-0081,1,1,1,23592
CLK-001885,RW-BAS-0171,Q-0036,2,1,1,14568
CLK-001886,RW-BAS-0275,Q-0039,13,0,0,21160
CLK-001887,GN-APP-0494,Q-0051,1,1,1,13246
CLK-001888,GN-HOM-0478,Q-0006,6,1,0,8570
CLK-001889,GN-APP-0470,Q-0107,1,0,0,4607
CLK-001890,RW-LEA-0350,Q-0060,7,1,0,57008
CLK-001891,RW-LEA-0045,Q-0004,5,1,0,22726
CLK-001892,RW-HOM-0368,Q-0084,2,0,0,21876
CLK-001893,GN-LEA-0490,Q-0039,3,1,0,22670
CLK-001894,RW-HOM-0211,Q-0064,1,0,0,44131
CLK-001895,RW-BAS-0101,Q-0096,1,0,0,5845
CLK-001896,RW-LEA-0390,Q-0051,6,1,1,17606
CLK-001897,RW-LEA-0238,Q-0018,1,1,0,50980
CLK-001898,RW-LEA-0212,Q-0076,1,1,0,15107
CLK-001899,RW-BAS-0400,Q-0113,4,1,0,15483
CLK-001900,RW-BAS-0135,Q-0032,14,1,1,23101
CLK-001901,RW-LEA-0192,Q-0120,15,1,1,23893
CLK-001902,RW-LEA-0397,Q-0003,2,1,0,48935
CLK-001903,RW-BAS-0332,Q-0045,2,0,0,3766
CLK-001904,RW-LEA-0256,Q-0050,1,0,0,63977
CLK-001905,RW-BAS-0155,Q-0039,2,0,0,24076
CLK-001906,GN-JEW-0480,Q-0020,3,1,0,13396
CLK-001907,RW-JEW-0016,Q-0052,4,0,0,36732
CLK-001908,RW-JEW-0288,Q-0045,1,1,0,46483
CLK-001909,RW-BAS-0365,Q-0052,1,0,0,7770
CLK-001910,RW-HOM-0014,Q-0065,9,1,0,17956
CLK-001911,RW-BAS-0213,Q-0024,3,0,0,5444
CLK-001912,RW-LEA-0399,Q-0103,2,0,0,75901
CLK-001913,GN-LEA-0462,Q-0073,1,1,0,9261
CLK-001914,RW-BAS-0075,Q-0041,3,1,0,7230
CLK-001915,RW-HOM-0277,Q-0089,4,0,0,21158
CLK-001916,RW-HOM-0272,Q-0061,2,1,1,27172
CLK-001917,RW-JEW-0111,Q-0095,3,1,0,43085
CLK-001918,RW-JEW-0003,Q-0035,10,1,0,42788
CLK-001919,RW-HOM-0098,Q-0109,2,1,1,43437
CLK-001920,RW-APP-0292,Q-0015,1,1,0,31774
CLK-001921,GN-BAS-0420,Q-0043,8,0,0,6053
CLK-001922,RW-JEW-0239,Q-0077,1,1,0,39339
CLK-001923,RW-JEW-0131,Q-0118,7,0,0,31638
CLK-001924,RW-LEA-0395,Q-0011,4,1,0,38688
CLK-001925,RW-HOM-0225,Q-0025,3,0,0,34897
CLK-001926,RW-BAS-0039,Q-0092,2,1,0,9484
CLK-001927,RW-LEA-0128,Q-0046,3,1,1,78713
CLK-001928,RW-APP-0341,Q-0065,1,1,0,10509
CLK-001929,GN-BAS-0428,Q-0022,2,1,0,6993
CLK-001930,RW-LEA-0029,Q-0030,4,1,0,38807
CLK-001931,GN-JEW-0484,Q-0024,6,1,0,5207
CLK-001932,RW-JEW-0054,Q-0027,7,1,0,9251
CLK-001933,RW-HOM-0147,Q-0114,1,0,0,9950
CLK-001934,RW-BAS-0344,Q-0085,1,1,0,21228
CLK-001935,RW-APP-0006,Q-0067,2,1,0,23949
CLK-001936,RW-APP-0355,Q-0078,4,1,0,10408
CLK-001937,RW-LEA-0285,Q-0119,1,1,0,33668
CLK-001938,RW-HOM-0202,Q-0097,1,1,0,28336
CLK-001939,RW-LEA-0181,Q-0011,3,1,0,30494
CLK-001940,RW-LEA-0128,Q-0032,13,1,0,78713
CLK-001941,GN-BAS-0463,Q-0106,3,0,0,7180
CLK-001942,RW-LEA-0338,Q-0013,1,1,0,22729
CLK-001943,RW-BAS-0227,Q-0026,1,1,1,21112
CLK-001944,RW-JEW-0093,Q-0070,3,0,0,48222
CLK-001945,RW-BAS-0158,Q-0024,1,1,0,6314
CLK-001946,RW-HOM-0377,Q-0074,1,0,0,19751
CLK-001947,RW-JEW-0046,Q-0090,2,0,0,39589
CLK-001948,GN-BAS-0422,Q-0071,9,0,0,4557
CLK-001949,GN-JEW-0500,Q-0032,1,1,0,8189
CLK-001950,RW-APP-0019,Q-0078,2,1,1,21961
CLK-001951,RW-LEA-0064,Q-0033,1,1,0,58086
CLK-001952,RW-HOM-0044,Q-0008,2,0,0,12329
CLK-001953,RW-JEW-0134,Q-0085,4,1,1,47326
CLK-001954,RW-LEA-0212,Q-0013,1,1,0,15107
CLK-001955,RW-BAS-0233,Q-0071,2,1,0,11539
CLK-001956,RW-JEW-0180,Q-0044,2,1,0,29995
CLK-001957,RW-HOM-0251,Q-0115,2,1,1,30813
CLK-001958,RW-HOM-0010,Q-0062,5,1,0,21077
CLK-001959,RW-JEW-0349,Q-0050,14,1,1,21304
CLK-001960,RW-JEW-0360,Q-0107,1,1,0,28672
CLK-001961,RW-LEA-0287,Q-0079,2,1,0,43213
CLK-001962,RW-BAS-0039,Q-0102,2,0,0,9484
CLK-001963,RW-HOM-0110,Q-0001,2,0,0,25216
CLK-001964,RW-APP-0392,Q-0009,2,1,0,7904
CLK-001965,RW-JEW-0070,Q-0026,2,0,0,28884
CLK-001966,GN-APP-0487,Q-0021,2,1,0,6622
CLK-001967,RW-LEA-0254,Q-0072,2,1,0,23522
CLK-001968,GN-BAS-0441,Q-0035,3,1,0,3377
CLK-001969,RW-LEA-0142,Q-0107,1,1,0,50694
CLK-001970,RW-JEW-0189,Q-0044,2,0,1,10154
CLK-001971,RW-APP-0354,Q-0018,3,1,0,17682
CLK-001972,RW-LEA-0245,Q-0020,3,1,1,72199
CLK-001973,GN-JEW-0407,Q-0011,1,1,0,13213
CLK-001974,RW-HOM-0246,Q-0063,1,1,1,26646
CLK-001975,GN-LEA-0408,Q-0101,10,1,0,6795
CLK-001976,RW-BAS-0343,Q-0048,4,1,1,8542
CLK-001977,RW-APP-0302,Q-0093,1,1,1,25242
CLK-001978,GN-BAS-0424,Q-0080,5,1,1,5150
CLK-001979,RW-JEW-0134,Q-0012,2,0,0,47326
CLK-001980,RW-HOM-0172,Q-0017,3,0,1,25145
CLK-001981,GN-LEA-0499,Q-0068,4,0,0,7158
CLK-001982,GN-JEW-0401,Q-0094,2,1,1,4237
CLK-001983,RW-BAS-0203,Q-0101,6,1,0,21941
CLK-001984,RW-HOM-0044,Q-0082,1,0,0,12329
CLK-001985,RW-LEA-0257,Q-0092,2,1,0,78416
CLK-001986,RW-BAS-0328,Q-0024,4,1,0,19474
CLK-001987,RW-APP-0220,Q-0030,1,1,0,8318
CLK-001988,RW-HOM-0167,Q-0116,8,1,0,7833
CLK-001989,RW-LEA-0072,Q-0068,2,0,1,57375
CLK-001990,RW-BAS-0389,Q-0052,2,0,1,16786
CLK-001991,RW-LEA-0285,Q-0021,4,1,0,33668
CLK-001992,RW-LEA-0212,Q-0112,1,1,1,15107
CLK-001993,RW-HOM-0149,Q-0066,3,1,0,33834
CLK-001994,GN-LEA-0477,Q-0110,1,1,0,15460
CLK-001995,RW-APP-0018,Q-0070,2,1,1,19132
CLK-001996,RW-HOM-0049,Q-0078,1,1,0,31123
CLK-001997,RW-BAS-0221,Q-0113,1,0,0,8075
CLK-001998,GN-BAS-0428,Q-0016,2,0,0,6993
CLK-001999,RW-BAS-0400,Q-0119,4,0,0,15483
CLK-002000,RW-BAS-0260,Q-0118,7,0,0,8553
CLK-002001,RW-HOM-0156,Q-0010,5,0,1,12380
CLK-002002,GN-BAS-0446,Q-0113,2,1,0,7070
CLK-002003,RW-LEA-0072,Q-0041,1,0,1,57375
CLK-002004,RW-BAS-0221,Q-0006,3,0,0,8075
CLK-002005,RW-HOM-0175,Q-0055,3,0,0,43537
CLK-002006,RW-BAS-0227,Q-0090,16,1,0,21112
CLK-002007,RW-BAS-0381,Q-0032,7,1,0,7726
CLK-002008,RW-APP-0279,Q-0036,1,1,0,32462
CLK-002009,GN-APP-0465,Q-0016,9,1,0,4031
CLK-002010,RW-JEW-0119,Q-0048,4,1,0,16066
CLK-002011,GN-APP-0465,Q-0086,1,1,0,4031
CLK-002012,RW-HOM-0207,Q-0051,3,1,0,42644
CLK-002013,GN-APP-0465,Q-0078,5,1,1,4031
CLK-002014,GN-JEW-0405,Q-0032,2,1,0,5902
CLK-002015,RW-LEA-0219,Q-0093,1,0,0,20838
CLK-002016,RW-HOM-0172,Q-0035,2,1,0,25145
CLK-002017,GN-LEA-0462,Q-0031,1,1,0,9261
CLK-002018,RW-APP-0300,Q-0062,3,1,1,30818
CLK-002019,RW-BAS-0113,Q-0075,15,1,0,14979
CLK-002020,RW-LEA-0380,Q-0029,3,1,0,32572
CLK-002021,RW-BAS-0099,Q-0028,2,1,0,24926
CLK-002022,RW-LEA-0395,Q-0083,1,1,0,38688
CLK-002023,RW-JEW-0117,Q-0072,2,0,1,6944
CLK-002024,RW-BAS-0343,Q-0076,3,1,0,8542
CLK-002025,GN-JEW-0421,Q-0031,4,1,0,12688
CLK-002026,RW-JEW-0268,Q-0048,2,1,0,47369
CLK-002027,RW-BAS-0249,Q-0075,6,1,1,12482
CLK-002028,RW-BAS-0023,Q-0014,8,1,0,14110
CLK-002029,RW-HOM-0363,Q-0075,1,1,0,27171
CLK-002030,RW-LEA-0164,Q-0003,8,0,0,46367
CLK-002031,GN-HOM-0454,Q-0037,1,1,0,8013
CLK-002032,GN-BAS-0422,Q-0077,7,1,1,4557
CLK-002033,RW-HOM-0378,Q-0081,4,0,0,24698
CLK-002034,RW-BAS-0365,Q-0103,2,1,1,7770
CLK-002035,GN-LEA-0475,Q-0038,3,1,1,20732
CLK-002036,RW-BAS-0102,Q-0033,1,1,0,14497
CLK-002037,RW-JEW-0011,Q-0114,4,0,0,35891
CLK-002038,RW-HOM-0307,Q-0111,2,1,0,13705
CLK-002039,GN-APP-0494,Q-0112,3,1,0,13246
CLK-002040,GN-HOM-0445,Q-0008,3,1,0,3531
CLK-002041,RW-HOM-0014,Q-0114,1,0,0,17956
CLK-002042,RW-APP-0250,Q-0047,1,1,0,16314
CLK-002043,GN-APP-0403,Q-0088,2,1,0,3657
CLK-002044,RW-LEA-0269,Q-0093,2,1,0,40018
CLK-002045,RW-BAS-0253,Q-0045,1,1,1,4489
CLK-002046,GN-LEA-0464,Q-0080,7,1,0,21198
CLK-002047,RW-LEA-0331,Q-0088,1,1,0,29735
CLK-002048,RW-APP-0161,Q-0117,8,0,0,30217
CLK-002049,GN-BAS-0424,Q-0051,2,1,0,5150
CLK-002050,RW-LEA-0261,Q-0057,4,1,0,65223
CLK-002051,RW-BAS-0290,Q-0013,1,1,1,23901
CLK-002052,RW-HOM-0034,Q-0042,2,1,1,34339
CLK-002053,RW-LEA-0055,Q-0056,1,1,0,76602
CLK-002054,GN-LEA-0432,Q-0081,1,0,0,7623
CLK-002055,GN-JEW-0497,Q-0085,3,0,0,9119
CLK-002056,RW-BAS-0381,Q-0091,1,1,0,7726
CLK-002057,RW-APP-0318,Q-0045,11,1,0,17684
CLK-002058,RW-JEW-0162,Q-0004,1,0,0,35159
CLK-002059,RW-JEW-0180,Q-0111,2,1,0,29995
CLK-002060,GN-JEW-0486,Q-0005,1,0,1,11383
CLK-002061,RW-APP-0244,Q-0105,2,1,0,30769
CLK-002062,RW-BAS-0328,Q-0097,6,0,0,19474
CLK-002063,GN-JEW-0480,Q-0010,4,0,0,13396
CLK-002064,RW-LEA-0150,Q-0100,1,1,0,54054
CLK-002065,RW-JEW-0240,Q-0020,4,1,0,23867
CLK-002066,RW-APP-0276,Q-0100,2,1,0,33567
CLK-002067,RW-JEW-0094,Q-0003,1,1,1,28972
CLK-002068,RW-BAS-0365,Q-0097,1,1,0,7770
CLK-002069,RW-LEA-0057,Q-0081,1,1,0,17911
CLK-002070,GN-LEA-0402,Q-0021,7,1,0,10720
CLK-002071,RW-BAS-0191,Q-0067,6,0,0,14738
CLK-002072,RW-LEA-0273,Q-0041,1,1,0,17375
CLK-002073,RW-JEW-0137,Q-0025,5,1,0,23035
CLK-002074,RW-JEW-0111,Q-0087,10,1,0,43085
CLK-002075,RW-JEW-0333,Q-0060,14,0,0,6185
CLK-002076,RW-APP-0298,Q-0021,3,1,0,25024
CLK-002077,RW-BAS-0283,Q-0052,2,1,0,4256
CLK-002078,RW-JEW-0183,Q-0054,1,0,0,5365
CLK-002079,RW-HOM-0334,Q-0066,2,1,0,27479
CLK-002080,RW-LEA-0216,Q-0061,1,1,1,59411
CLK-002081,RW-BAS-0344,Q-0112,3,0,0,21228
CLK-002082,GN-LEA-0433,Q-0106,11,1,0,9492
CLK-002083,RW-JEW-0180,Q-0077,1,0,1,29995
CLK-002084,RW-BAS-0328,Q-0114,2,1,0,19474
CLK-002085,RW-JEW-0116,Q-0034,4,1,1,49866
CLK-002086,RW-JEW-0074,Q-0042,1,1,0,9737
CLK-002087,RW-BAS-0283,Q-0116,2,0,0,4256
CLK-002088,RW-BAS-0227,Q-0106,4,1,0,21112
CLK-002089,RW-BAS-0141,Q-0051,2,1,0,15917
CLK-002090,RW-BAS-0359,Q-0092,3,1,0,7381
CLK-002091,GN-LEA-0462,Q-0104,1,1,0,9261
CLK-002092,RW-HOM-0149,Q-0014,6,1,0,33834
CLK-002093,GN-JEW-0484,Q-0019,4,0,0,5207
CLK-002094,RW-BAS-0158,Q-0115,2,1,0,6314
CLK-002095,RW-APP-0018,Q-0111,6,1,1,19132
CLK-002096,RW-BAS-0113,Q-0079,7,1,0,14979
CLK-002097,RW-BAS-0344,Q-0063,1,1,1,21228
CLK-002098,GN-JEW-0405,Q-0050,1,0,0,5902
CLK-002099,RW-LEA-0257,Q-0096,1,0,1,78416
CLK-002100,RW-APP-0053,Q-0003,1,1,0,5663
CLK-002101,RW-JEW-0189,Q-0093,4,1,0,10154
CLK-002102,RW-HOM-0147,Q-0096,5,0,1,9950
CLK-002103,GN-BAS-0449,Q-0049,13,1,0,4443
CLK-002104,RW-JEW-0007,Q-0020,6,1,0,25055
CLK-002105,GN-HOM-0460,Q-0003,4,0,0,6869
CLK-002106,RW-HOM-0201,Q-0082,1,1,0,13740
CLK-002107,RW-LEA-0123,Q-0114,6,0,0,58493
CLK-002108,RW-LEA-0390,Q-0061,7,1,0,17606
CLK-002109,RW-APP-0311,Q-0112,3,1,0,11995
CLK-002110,RW-LEA-0238,Q-0075,3,1,0,50980
CLK-002111,RW-LEA-0181,Q-0017,7,1,0,30494
CLK-002112,GN-JEW-0476,Q-0090,1,1,0,13926
CLK-002113,GN-JEW-0457,Q-0024,9,1,0,4933
CLK-002114,GN-JEW-0407,Q-0014,2,0,0,13213
CLK-002115,RW-APP-0036,Q-0022,1,1,1,6248
CLK-002116,GN-LEA-0423,Q-0042,1,1,0,15251
CLK-002117,GN-HOM-0460,Q-0090,3,1,0,6869
CLK-002118,RW-LEA-0128,Q-0096,2,1,0,78713
CLK-002119,RW-HOM-0176,Q-0082,3,0,1,17952
CLK-002120,GN-BAS-0449,Q-0037,2,1,0,4443
CLK-002121,RW-HOM-0277,Q-0050,1,1,0,21158
CLK-002122,GN-BAS-0414,Q-0084,7,1,1,4760
CLK-002123,GN-LEA-0475,Q-0097,3,1,0,20732
